UNIT,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,date,coin
DAY,1456444800,0.0002680687169755,0.0002744042305573,0.0002493147873614,0.0002598426672779,2016-02-26,DOGE
DAY,1456358400,0.0002773565708089,0.0002832532102791,0.0002615129867576,0.0002680687169755,2016-02-25,DOGE
DAY,1457049600,0.0002493591896805,0.0002550399536792,0.0002326294476195,0.0002330162871552,2016-03-04,DOGE
DAY,1456272000,0.0002783752264508,0.0002856825412858,0.0002677651923798,0.0002773565708089,2016-02-24,DOGE
DAY,1456099200,0.0002846632430292,0.0002904494011846,0.0002756205395101,0.0002841545187732,2016-02-22,DOGE
DAY,1456012800,0.0002895171502578,0.0003019578068057,0.000271618335921,0.0002846632430292,2016-02-21,DOGE
DAY,1455926400,0.0002934629911388,0.0003089089129485,0.0002813397974719,0.0002895171502578,2016-02-20,DOGE
DAY,1455840000,0.0002763659400912,0.0003021197638355,0.0002686328919218,0.0002934629911388,2016-02-19,DOGE
DAY,1455753600,0.0002747732139908,0.0002883450781108,0.0002633183966665,0.0002763659400912,2016-02-18,DOGE
DAY,1455667200,0.0002861031481485,0.0002943725247531,0.0002664389917768,0.0002747732139908,2016-02-17,DOGE
DAY,1455580800,0.0002895716710201,0.0002977906036609,0.0002808305055176,0.0002861031481485,2016-02-16,DOGE
DAY,1455494400,0.0002946590575466,0.0003023622888696,0.0002787880700545,0.0002895716710201,2016-02-15,DOGE
DAY,1456185600,0.0002841545187732,0.0002887578744635,0.0002679177434659,0.0002783752264508,2016-02-23,DOGE
DAY,1455321600,0.0002956130602765,0.0003042174123483,0.0002833301965819,0.000289097254099,2016-02-13,DOGE
DAY,1457136000,0.0002330162871552,0.0002383499915223,0.0002145235845579,0.0002172522351153,2016-03-05,DOGE
DAY,1457308800,0.0002155960412272,0.0002377991539872,0.0002108102620847,0.0002239262882001,2016-03-07,DOGE
DAY,1458950400,0.0002161871818493,0.000219348027244,0.0002082322222386,0.0002117109061423,2016-03-26,DOGE
DAY,1458864000,0.0002088953585777,0.0002191079743375,0.000207874045538,0.0002161871818493,2016-03-25,DOGE
DAY,1458777600,0.0002129557262853,0.0002203576291117,0.0002071783731759,0.0002088953585777,2016-03-24,DOGE
DAY,1458691200,0.0002219151709089,0.0002233188069157,0.0002074224442888,0.0002129557262853,2016-03-23,DOGE
DAY,1458604800,0.0002112947574148,0.0002331083067297,0.0002003802350955,0.0002219151709089,2016-03-22,DOGE
DAY,1458518400,0.0002108691044422,0.0002238685379007,0.0002049804491098,0.0002112947574148,2016-03-21,DOGE
DAY,1458432000,0.000221639560031,0.0002343219398994,0.0002040644506561,0.0002108691044422,2016-03-20,DOGE
DAY,1458345600,0.0002108652536499,0.00022204517984,0.0002066928452716,0.000221639560031,2016-03-19,DOGE
DAY,1457222400,0.0002172522351153,0.0002254494088408,0.0002107134271352,0.0002155960412272,2016-03-06,DOGE
DAY,1458259200,0.0002232335931513,0.0002250320195545,0.0002019697927442,0.0002108652536499,2016-03-18,DOGE
DAY,1458086400,0.0002332211396141,0.0002381362578119,0.0002242132083447,0.0002260975307566,2016-03-16,DOGE
DAY,1458000000,0.0002374375451578,0.0002404219867388,0.0002254961330846,0.0002332211396141,2016-03-15,DOGE
DAY,1457913600,0.0002419849402276,0.0002494755508038,0.0002306130675001,0.0002374375451578,2016-03-14,DOGE
DAY,1457827200,0.000234283634772,0.0002475496003749,0.0002264783895531,0.0002419849402276,2016-03-13,DOGE
